 88321443    -15.806471      -15.94
 88324167   -15.6470585      -16.67
 88326891     -15.61647      -15.37
 88329615    -15.497059      -14.96
 88332339    -15.653529      -15.85
 88335063    -15.640588      -15.56
 88337787    -15.600588      -14.34
 88340511    -15.562942      -14.26
 88343235    -15.490588      -15.42
 88345959   -15.4205885      -15.41
 88348684    -15.345882      -15.97
 88351408    -15.258823      -15.38
 88354132    -15.289412      -17.24
 88356856    -15.252353      -15.75
 88359580    -15.209412       -14.9
 88362304    -15.337059      -15.49
 88365028    -15.403529      -14.83
 88367752    -15.386471      -14.75
 88370476    -15.428823       -15.4
 88373200    -15.435294      -13.89
 88375924    -15.458823      -15.48
 88378649    -15.359412      -15.22
 88381373    -15.352353      -14.83
 88384097        -15.37      -16.51
 88386821    -15.325882      -15.39
 88389545    -15.274706      -15.13
 88392269    -15.291764      -16.13
 88394993    -15.254705      -16.08
 88397717    -15.308235      -15.78
 88400441    -15.245882      -15.55
 88403165   -15.2064705      -15.63
 88405889        -15.16       -15.2
 88408614    -15.024117      -14.74
 88411338    -14.971176      -13.96
 88414062    -14.887059      -15.04
 88416786    -14.709412      -14.77
 88419510    -14.562353       -14.8
 88422234    -14.418823      -14.42
 88424958    -14.261176      -14.55
 88427682    -14.097647      -14.04
 88430406    -13.947059       -14.2
 88433130    -13.787647      -14.49
 88435854   -13.4564705       -13.7
 88438578    -13.086471      -13.11
 88441303    -12.767647      -13.58
 88444027    -12.394117      -13.34
 88446751    -11.912353      -12.87
 88449475    -11.308824      -12.85
 88452199    -10.677647      -12.64
 88454923     -9.918235      -12.03
 88457647    -8.8611765       -8.33
 88460371     -7.912941       -8.75
 88463095     -6.975294       -9.35
 88465819    -6.0005884       -8.45
 88468543    -4.9958825       -6.23
 88471268     -3.995294       -4.29
 88473992    -2.7958825       -3.31
 88476716    -1.4635295       -1.29
 88479440   -0.34294116        3.48
 88482164    0.46529412        2.42
 88484888     1.2835294        2.83
 88487612     2.1358824        2.99
 88490336     2.8894117        3.74
 88493060      3.514706        4.14
 88495784     4.0270586        7.54
 88498508     4.4588237       10.01
 88501233      4.705294        7.02
 88503957      4.630588        5.41
 88506681     4.5252943        5.16
 88509405      4.368235        5.14
 88512129      4.179412        4.36
 88514853     3.8047059         4.4
 88517577     3.2464707        4.42
 88520301     2.4405882        4.03
 88523025      1.372353         2.9
 88525749    0.45705882        2.21
 88528473   -0.40294117        0.63
 88531198     -1.377647        0.16
 88533922    -2.3729413       -0.22
 88536646    -3.4082353       -2.63
 88539370    -4.4805884       -5.35
 88542094     -5.578235       -6.16
 88544818     -6.655294       -8.15
 88547542    -7.6941175       -8.54
 88550266     -8.617059       -9.21
 88552990      -9.51353      -11.41
 88555714    -10.405882      -11.78
 88558438    -11.270588      -13.24
 88561163    -12.016471      -13.83
 88563887    -12.651176      -14.24
 88566611    -13.172941      -14.28
 88569335    -13.595882      -14.76
 88572059    -13.991177      -13.48
 88574783    -14.404118      -14.61
 88577507    -14.652941      -15.01
 88580231        -14.86      -14.92
 88582955    -14.982353      -15.31
 88585679     -15.01353      -16.14
 88588403    -15.103529      -15.03
 88591128    -15.179412      -15.34
 88593852    -15.171764      -15.26
 88596576    -15.275883      -16.23
 88599300    -15.282941      -15.64
 88602024   -15.2658825       -15.3
 88604748   -15.2658825      -15.32
 88607472    -15.215882      -14.36
 88610196    -15.162353      -15.77
 88612920    -15.175294      -15.57
 88615644    -15.121177      -14.63
 88618368    -15.118236      -15.25
 88621093    -15.030588      -14.73
 88623817    -14.962353      -14.72
 88626541   -14.8970585      -14.92
 88629265    -14.862353      -14.46
 88631989    -14.882941      -15.23
 88634713    -14.805882      -15.25
 88637437        -14.71      -14.42
 88640161    -14.641765      -15.21
 88642885    -14.555294      -14.74
 88645609    -14.550589      -14.48
 88648333    -14.596471      -14.19
 88651058     -14.53647      -14.73
 88653782   -14.5158825      -14.71
 88656506        -14.49      -14.46
 88659230    -14.425882      -13.94
 88661954    -14.419412      -13.47
 88664678    -14.341764      -13.78
 88667402    -14.301176      -14.65
 88670126    -14.296471       -15.5
 88672850    -14.357647       -13.9
 88675574    -14.415294      -14.11
 88678298    -14.483529      -14.79
 88681023    -14.558235      -14.16
 88683747   -14.6747055      -14.31
 88686471    -14.791764      -13.89
 88689195        -15.04      -14.05
 88691919    -15.148235       -14.4
 88694643    -15.212941      -15.23
 88697367    -15.371765      -15.71
 88700091    -15.482942      -15.87
 88702815    -15.521176      -15.73
 88705539    -15.644117      -15.92
 88708263     -15.76353      -15.46
 88710987    -15.892353         -18
 88713712    -16.077646      -16.49
 88716436    -16.124706       -16.6
 88719160    -16.175882       -16.6
 88721884    -16.214117         -16
 88724608    -16.239412      -15.44
 88727332    -16.235882      -16.25
 88730056    -16.225882      -16.34
 88732780     -16.32059      -16.08
 88735504    -16.245882       -17.2
 88738228     -16.24059       -15.2
 88740952    -16.250587       -16.1
 88743677    -16.191177      -16.36
 88746401        -16.16       -16.3
 88749125     -16.12353      -15.67
 88751849    -16.087059      -15.75
 88754573    -16.068235      -17.07
 88757297    -16.037647      -16.73
 88760021    -16.005882       -16.4
 88762745     -16.04353      -16.77
 88765469   -15.9923525      -15.59
 88768193    -15.971765      -15.47
 88770917    -15.964118      -14.82
 88773642    -16.034117      -15.63
 88776366    -16.061176      -16.02
 88779090    -16.008823      -15.56
 88781814    -15.873529      -16.66
 88784538        -15.88      -15.84
 88787262    -15.842353      -15.23
 88789986    -15.949411      -16.01
 88792710    -15.972941      -16.17
 88795434    -16.094706      -16.86
 88798158    -16.121765      -16.21
 88800882    -16.159412      -16.18
 88803607    -16.272942      -14.43
 88806331    -16.305294      -16.51
 88809055    -16.398823      -16.13
 88811779    -16.448824      -17.41
 88814503    -16.372942      -15.87
 88817227    -16.310589      -16.89
 88819951    -16.281765      -16.09
 88822675    -16.332941      -16.66
 88825399    -16.351765      -17.49
 88828123    -16.488235      -17.21
 88830847    -16.504118      -17.43
 88833572    -16.522942      -16.08
 88836296    -16.471766      -14.72
 88839020    -16.527647      -15.11
 88841744    -16.535883      -16.37
 88844468    -16.552353      -17.08
 88847192    -16.433529       -16.5
 88849916        -16.29      -16.75
 88852640     -16.19647      -16.78
 88855364    -16.162941      -16.45
 88858088    -16.178823      -16.54
 88860812    -16.255295      -16.82
 88863537    -16.353529      -17.03
 88866261    -16.315294      -16.37
 88868985    -16.287058      -14.64
 88871709    -16.269411      -15.05
 88874433    -16.217648      -15.62
 88877157    -16.195293      -16.86
 88879881    -16.097647      -16.35
 88882605    -15.928823      -16.02
 88885329    -15.868824      -16.78
 88888053    -15.778235      -15.72
 88890777    -15.804706       -16.6
 88893502    -15.891765       -16.2
 88896226        -15.98      -15.87
 88898950        -16.04       -16.4
 88901674    -15.990588      -14.79
 88904398     -15.94647      -13.67
 88907122   -15.9482355       -15.8
 88909846    -15.875882      -15.49
 88912570   -15.8970585      -16.82
 88915294    -15.811176      -16.12
 88918018    -15.758235      -16.55
 88920742    -15.748236      -16.64
 88923467    -15.734706      -16.02
 88926191     -15.78647       -15.6
 88928915    -15.885882      -16.05
 88931639    -15.832353      -15.55
 88934363    -15.837647      -16.08
 88937087    -15.779411      -15.14
 88939811     -15.74647       -15.3
 88942535    -15.672941       -15.7
 88945259    -15.592353      -16.17
 88947983    -15.427647      -15.67
 88950707    -15.381176      -15.36
 88953432    -15.300589      -14.89
 88956156    -15.294706      -15.58
 88958880    -15.180588      -15.83
 88961604    -15.146471      -15.56
 88964328    -15.101176       -15.3
 88967052    -14.991177      -15.27
 88969776    -14.844706      -13.22
 88972500    -14.755294      -14.81
 88975224   -14.7423525      -14.68
 88977948    -14.733529      -15.45
 88980672    -14.644117      -14.14
 88983396    -14.485294      -14.56
 88986121    -14.405882      -14.53
 88988845    -14.331177      -13.83
 88991569    -14.215882      -13.68
 88994293    -14.251177      -14.15
 88997017    -14.184117      -15.14
 88999741    -14.087059      -14.74
 89002465    -13.995295      -14.06
 89005189    -13.907059      -13.13
 89007913     -13.82647      -14.21
 89010637    -13.730588      -14.03
 89013361    -13.648235      -13.31
 89016086    -13.644117      -13.82
 89018810    -13.583529      -13.67
 89021534    -13.502353      -13.03
 89024258    -13.430588      -13.89
 89026982    -13.391176      -12.64
 89029706    -13.418823      -13.19
 89032430    -13.359412       -12.9
 89035154    -13.307647      -12.43
 89037878    -13.312353      -13.61
 89040602    -13.301176      -13.12
 89043326    -13.284118      -13.76
 89046051    -13.302353      -13.52
 89048775   -13.2341175      -13.39
 89051499   -13.2341175       -13.6
 89054223    -13.251177       -13.2
 89056947    -13.284118      -13.15
 89059671    -13.297059      -13.39
 89062395    -13.288236      -13.63
 89065119    -13.307059      -13.38
 89067843     -13.22353      -13.34
 89070567    -13.020588      -12.73
 89073291    -12.975294      -12.64
 89076016    -12.947059      -13.48
 89078740    -12.977647      -13.46
 89081464    -13.027647      -12.65
 89084188    -13.048823      -13.46
 89086912        -13.05      -13.44
 89089636    -13.077059      -12.34
 89092360        -13.11      -10.07
 89095084    -13.222941      -12.62
 89097808    -13.339412      -13.12
 89100532    -13.430588      -13.72
 89103256    -13.512353         -14
 89105981    -13.689412      -13.75
 89108705    -13.856471      -13.65
 89111429   -13.9923525      -13.84
 89114153    -14.204706       -13.9
 89116877    -14.545294      -14.65
 89119601    -14.745882      -14.62
 89122325    -14.895294      -15.03
 89125049    -15.032941      -14.85
 89127773    -15.127647      -15.66
 89130497    -15.330588       -16.3
 89133221    -15.454118      -15.75
 89135946    -15.556471      -15.95
 89138670    -15.661177      -15.86
 89141394    -15.757059      -16.03
 89144118    -15.828823      -15.66
 89146842    -15.834706      -16.06
 89149566   -15.8970585      -15.61
 89152290    -15.927647       -17.2
 89155014    -15.892353      -15.75
 89157738    -15.884118      -15.58
 89160462    -15.859412      -15.68
 89163186     -15.81647      -16.28
 89165911    -15.819412      -15.84
 89168635        -15.82      -15.13
 89171359    -15.770588      -15.91
 89174083    -15.802353      -16.18
 89176807    -15.705294       -15.7
 89179531    -15.665882      -15.61
 89182255    -15.680588      -15.53
 89184979    -15.702353      -15.13
 89187703    -15.651765      -16.08
 89190427    -15.634706      -15.67
 89193151    -15.637647      -15.22
 89195876   -15.6111765      -16.15
 89198600    -15.524706      -15.55
 89201324    -15.514117      -15.08
 89204048    -15.545294      -15.83
 89206772    -15.557059      -16.05
 89209496    -15.528235      -15.42
 89212220    -15.497647      -15.55
 89214944    -15.495882      -15.18
 89217668    -15.478824      -15.46
 89220392    -15.417647      -14.71
 89223116        -15.35      -15.52
 89225841    -15.351765      -16.14
 89228565    -15.371765      -15.73
 89231289        -15.26      -14.64
 89234013    -15.191176      -15.56
 89236737    -15.103529      -15.64
 89239461    -15.028824      -14.93
 89242185    -14.965882      -15.11
 89244909    -14.962353       -14.4
 89247633    -14.885882      -15.11
 89250357    -14.796471      -16.17
 89253081    -14.667059      -14.15
 89255805    -14.568824      -14.25
 89258530    -14.458236      -14.06
 89261254    -14.324706      -13.91
 89263978    -14.232942      -14.39
 89266702    -14.130589      -14.65
 89269426    -14.068235      -14.22
 89272150    -13.997059      -14.62
 89274874    -13.837059      -13.53
 89277598    -13.792353      -12.97
 89280322    -13.752353      -13.68
 89283046    -13.752941      -13.37
 89285770    -13.747059      -13.37
 89288495   -13.8017645      -13.37
 89291219    -13.762941      -13.34
 89293943     -13.76353       -13.9
 89296667        -13.82      -13.45
 89299391    -13.875294      -13.39
 89302115    -14.007059      -13.57
 89304839    -14.092941      -14.07
 89307563    -14.115294      -13.81
 89310287    -14.185883      -15.32
 89313011    -14.305294      -13.99
 89315735    -14.364706      -14.23
 89318460    -14.450588      -15.58
 89321184    -14.497647      -14.47
 89323908     -14.59353      -15.21
 89326632    -14.640588      -15.14
 89329356    -14.672941      -13.75
 89332080    -14.678823      -14.57
 89334804    -14.571177       -15.4
 89337528    -14.591764      -14.35
 89340252    -14.614706      -15.36
 89342976    -14.544118      -14.25
 89345700    -14.545882      -15.02
 89348425    -14.505294      -14.37
 89351149    -14.462941      -14.62
 89353873    -14.568824      -13.91
 89356597        -14.58      -13.49
 89359321        -14.54      -14.34
 89362045    -14.578236      -14.62
 89364769    -14.594118      -14.38
 89367493    -14.652353       -14.5
 89370217    -14.685294      -14.52
 89372941    -14.755882      -14.42
 89375665    -14.811765      -15.55
 89378390    -14.895883      -14.76
 89381114    -15.002353      -14.72
 89383838    -15.038236         -15
 89386562    -15.071177      -15.63
 89389286    -15.181765      -15.24
 89392010    -15.277647      -15.58
 89394734    -15.324118      -15.57
 89397458    -15.347059      -15.57
 89400182    -15.330588      -15.34
 89402906    -15.307647       -15.3
 89405630    -15.299412      -14.95
 89408355    -15.348235      -15.18
 89411079    -15.302353      -16.26
 89413803    -15.244118      -16.13
 89416527    -15.139412      -15.31
 89419251    -15.064706      -14.81
 89421975     -15.02647      -15.27
 89424699    -14.954118      -14.37
 89427423    -14.948824      -14.58
 89430147     -14.96353      -15.83
 89432871    -14.991177      -14.85
 89435595    -14.882353      -14.25
 89438320    -14.701765       -13.8
 89441044    -14.665882       -14.3
 89443768    -14.537059      -14.92
 89446492    -14.387647      -14.11
 89449216    -14.311765      -15.21
 89451940        -14.18       -15.2
 89454664    -13.974706      -15.65
 89457388    -13.686471      -14.41
 89460112    -13.488824      -13.06
 89462836    -13.426471       -14.7
 89465560    -13.281765      -12.62
 89468285    -13.107647      -12.73
 89471009    -12.805882      -13.08
 89473733    -12.281177      -12.34
 89476457    -11.372353      -12.34
 89479181    -10.422353       -9.95
 89481905     -9.997059      -10.89
 89484629     -9.741177      -12.74
 89487353      -9.34353      -11.84
 89490077     -9.085294      -11.96
 89492801     -8.877059       -8.98
 89495525     -8.537059       -6.29
 89498250     -8.413529        0.25
 89500974     -8.312942         0.5
 89503698      -8.38353       -7.18
 89506422     -8.422353       -8.71
 89509146     -8.413529       -7.94
 89511870     -8.464705       -8.23
 89514594     -8.572941       -9.19
 89517318     -8.873529        -7.3
 89520042     -9.297059      -10.24
 89522766   -10.1388235      -10.63
 89525490    -10.955294      -11.15
 89528214    -11.337059      -11.55
 89530939    -11.564117      -12.59
 89533663    -11.868824      -12.71
 89536387    -12.132941       -13.8
 89539111    -12.377647      -14.09
 89541835    -12.693529      -13.49
 89544559    -12.823529      -14.06
 89547283    -12.985883      -13.38
 89550007         -13.1      -13.67
 89552731    -13.231176      -12.57
 89555455    -13.232353      -13.12
 89558179    -13.233529      -12.72
 89560904    -13.187647      -13.35
 89563628    -13.058235      -12.67
 89566352    -12.979412      -12.45
 89569076    -12.877059      -13.39
 89571800     -12.82647      -13.09
 89574524    -12.755882      -13.78
 89577248    -12.695294      -12.61
 89579972   -12.6029415      -12.73
 89582696    -12.577647      -13.02
 89585420    -12.461764      -11.89
 89588144    -12.411177      -12.15
 89590869    -12.314117      -12.32
 89593593    -12.191176      -12.52
 89596317    -12.155294      -12.47
 89599041     -12.00353      -11.54
 89601765    -11.881764      -11.55
 89604489    -11.788236      -12.29
 89607213     -11.65647      -11.38
 89609937    -11.658236      -11.81
 89612661    -11.614118       -10.8
 89615385        -11.58       -11.3
 89618109    -11.551176      -12.48
 89620834    -11.475294       -11.2
 89623558    -11.445294      -10.54
 89626282    -11.450588      -11.14
 89629006    -11.451177      -10.78
 89631730   -11.5076475      -11.92
 89634454    -11.488235       -11.4
 89637178    -11.504118      -11.74
 89639902    -11.517058      -12.03
 89642626    -11.475883      -11.18
 89645350    -11.501177      -11.03
 89648074    -11.598235      -11.64
 89650799    -11.695883       -12.3
 89653523    -11.757059      -12.34
 89656247    -11.757059      -11.48
 89658971    -11.844706      -11.07
 89661695    -11.835882      -11.52
 89664419     -11.73647      -11.78
 89667143    -11.785882      -11.63
 89669867    -11.887647      -12.19
 89672591    -11.982353       -12.8
 89675315    -11.979412      -11.82
 89678039    -12.031177      -11.92
 89680764    -12.090589      -12.89
 89683488         -12.2      -11.59
 89686212    -12.256471      -10.34
 89688936    -12.287647      -12.02
 89691660    -12.347059      -12.76
 89694384         -12.4      -13.25
 89697108    -12.505294      -12.25
 89699832    -12.622353      -13.22
 89702556        -12.83      -12.49
 89705280    -12.927059      -12.93
 89708004    -13.129412      -12.48
 89710729    -13.439412      -12.31
 89713453        -13.61      -12.64
 89716177    -13.725294      -13.09
 89718901     -13.84353      -14.59
 89721625    -13.931176      -13.81
 89724349    -14.065883      -15.45
 89727073     -14.21353      -14.54
 89729797    -14.304117      -15.03
 89732521    -14.441765      -15.61
 89735245    -14.577059      -14.92
 89737969    -14.728824      -14.72
 89740694    -14.802353      -15.26
 89743418    -14.836471      -13.74
 89746142    -14.885294      -15.51
 89748866    -14.865882         -15
 89751590    -14.853529      -14.47
 89754314    -14.885294      -14.82
 89757038    -14.842353      -14.61
 89759762    -14.924118      -15.22
 89762486    -14.966471      -14.34
 89765210    -14.931176      -15.17
 89767934    -15.004118      -14.64
 89770659    -14.988824      -15.12
 89773383    -14.952353      -14.33
 89776107     -15.01353      -15.57
 89778831    -15.067059      -14.88
 89781555    -15.126471      -16.31
 89784279    -15.114118      -15.44
 89787003    -15.114118      -14.66
 89789727    -15.152941      -14.98
 89792451    -15.166471      -15.25
 89795175    -15.129412      -14.38
 89797899    -15.168235      -15.51
 89800623   -15.1388235      -15.73
 89803348    -15.115882      -15.62
 89806072    -14.997647      -15.01
 89808796   -14.9247055      -14.34
 89811520    -14.901765      -15.83
 89814244    -14.864118      -14.87
 89816968    -14.737647      -14.49
 89819692    -14.702941      -14.99
 89822416    -14.694706      -15.07
 89825140    -14.569412      -14.49
 89827864    -14.464118       -14.3
 89830588    -14.394117       -14.2
 89833313    -14.380589      -14.27
 89836037    -14.307647      -14.34
 89838761    -14.297059       -13.1
 89841485    -14.284706      -13.79
 89844209    -14.219412      -15.37
 89846933    -14.189412       -13.6
 89849657     -14.21353      -13.83
 89852381    -14.218235      -13.82
 89855105    -14.214118      -14.11
 89857829    -14.187058      -14.59
 89860553    -14.137647      -14.69
 89863278    -14.268824      -14.28
 89866002   -14.2576475      -13.88
 89868726    -14.128823      -14.56
 89871450    -14.141176       -14.9
 89874174    -14.097647      -14.38
 89876898    -14.082353      -14.13
 89879622    -14.051176      -13.81
 89882346        -14.06       -13.5
 89885070    -14.027647      -15.33
 89887794    -14.061176       -13.6
 89890518    -14.082353      -13.18
 89893243    -14.073529      -13.81
 89895967    -14.057059      -13.09
 89898691    -14.094118      -13.56
 89901415    -14.074118      -13.58
 89904139    -14.095294      -14.74
 89906863    -14.177647      -14.14
 89909587    -14.138235      -14.85
 89912311    -14.189412      -14.24
 89915035    -14.274706      -14.41
 89917759    -14.252353      -14.62
 89920483    -14.337647      -15.01
 89923208    -14.376471      -13.79
 89925932    -14.434117      -14.17
 89928656    -14.480588       -14.9
 89931380    -14.485294      -14.66
 89934104    -14.447059      -14.47
 89936828    -14.525883      -14.63
 89939552    -14.585294      -13.43
 89942276    -14.621765      -14.54
 89945000    -14.608235      -14.22
 89947724    -14.678235      -14.56
 89950448    -14.718823      -15.53
 89953173    -14.721765      -14.22
 89955897    -14.711764       -14.2
 89958621    -14.792941      -15.58
 89961345    -14.834118      -15.42
 89964069    -14.929412      -15.24
 89966793    -14.936471      -14.78
 89969517    -14.932941      -14.98
 89972241    -14.919412      -14.86
 89974965    -14.890588      -14.95
 89977689    -14.900588      -14.49
 89980413    -14.957059      -15.85
 89983138    -14.876471      -15.33
 89985862    -14.859412      -15.05
 89988586    -14.796471      -14.66
 89991310    -14.805294      -14.16
 89994034    -14.748823      -14.33
 89996758    -14.762353      -15.04
 89999482    -14.694118      -14.39
 90002206    -14.644706      -15.16
 90004930    -14.557059      -14.21
 90007654    -14.541764      -15.13
 90010378    -14.522942      -14.17
 90013103    -14.504705      -14.93
 90015827     -14.52647      -14.02
 90018551    -14.527647      -15.09
 90021275    -14.491177      -13.79
 90023999    -14.531765      -13.65
 90026723    -14.502353      -14.36
 90029447    -14.511765      -15.07
 90032171        -14.45      -14.73
 90034895    -14.444118      -14.35
 90037619         -14.4      -14.53
 90040343    -14.444706      -14.35
 90043068    -14.405294      -14.42
 90045792    -14.482353      -15.08
 90048516    -14.540588      -14.66
 90051240    -14.554706      -14.37
 90053964    -14.471765      -14.08
 90056688        -14.45      -14.07
 90059412    -14.466471      -14.18
 90062136        -14.48      -14.78
 90064860    -14.435883      -14.42
 90067584     -14.36647       -15.1
 90070308    -14.331177      -14.64
 90073032    -14.307059       -14.6
 90075757    -14.220589      -13.66
 90078481    -14.175294      -14.36
 90081205    -14.068824      -14.63
 90083929     -13.99647      -14.76
 90086653    -13.814706       -13.6
 90089377    -13.721765      -13.24
 90092101    -13.522353      -14.48
 90094825    -13.341176      -14.25
 90097549    -13.194706       -12.9
 90100273    -13.085882      -13.31
 90102997    -12.991765      -12.26
 90105722    -12.873529      -12.95
 90108446    -12.757059      -11.69
 90111170    -12.667059      -12.84
 90113894    -12.565294      -11.71
 90116618     -12.42353      -11.56
 90119342    -12.279411      -12.11
 90122066    -12.184117      -11.81
 90124790    -12.090589      -12.76
 90127514    -12.087647      -12.62
 90130238    -11.990588      -12.78
 90132962        -11.97      -12.07
 90135687    -11.917647      -11.51
 90138411    -11.891765      -12.07
 90141135    -11.853529       -11.8
 90143859    -11.810588      -11.28
 90146583    -11.748823      -11.72
 90149307    -11.699411      -12.21
 90152031    -11.702353       -11.3
 90154755   -11.6470585      -11.34
 90157479    -11.609412      -11.95
 90160203    -11.614118      -11.27
 90162927    -11.618824      -10.91
 90165652    -11.701765      -11.38
 90168376    -11.727647      -10.76
 90171100    -11.687058      -11.92
 90173824    -11.662353      -12.67
 90176548   -11.6470585      -11.84
 90179272    -11.626471      -11.43
 90181996    -11.548823      -11.59
 90184720    -11.574706      -12.15
 90187444    -11.544118      -13.21
 90190168    -11.541177      -11.72
 90192892    -11.519412      -11.03
 90195617    -11.405294      -11.79
 90198341    -11.287647      -11.04
 90201065    -11.211764      -10.99
 90203789    -11.200588      -10.63
 90206513    -11.137647      -11.71
 90209237   -11.0435295      -10.39
 90211961    -10.952353      -11.33
 90214685    -10.905294      -10.39
 90217409   -10.8294115       -9.98
 90220133     -10.72353      -10.67
 90222857    -10.695883      -10.55
 90225582        -10.65      -11.24
 90228306    -10.583529      -10.52
 90231030    -10.518235      -10.55
 90233754    -10.398235      -11.66
 90236478     -10.25353      -10.92
 90239202     -10.18353       -9.74
 90241926    -10.145883       -9.99
 90244650    -10.073529      -10.57
 90247374     -9.985883      -10.21
 90250098     -9.830588        -9.5
 90252822     -9.562353       -10.6
 90255547     -9.307059       -8.35
 90258271     -8.772353       -8.87
 90260995     -8.202941        -9.2
 90263719    -7.7635293       -9.34
 90266443     -7.292941       -9.44
 90269167     -6.792941       -9.06
 90271891     -6.156471        -8.6
 90274615    -5.4558825       -5.96
 90277339    -4.4741178       -6.21
 90280063     -3.785294       -2.57
 90282787    -3.2364707       -1.24
 90285512    -2.7117648       -2.27
 90288236    -2.2117648       -1.99
 90290960    -1.8629411       -2.07
 90293684    -1.6535294        0.61
 90296408    -1.4276471        2.41
 90299132    -1.4047059        6.09
 90301856     -1.397647        3.36
 90304580    -1.6188235        0.46
 90307304    -1.8864706       -0.28
 90310028    -2.2041175       -0.84
 90312752    -2.6258824       -3.51
 90315477    -3.0888236        -5.5
 90318201    -3.7429411       -4.76
 90320925         -4.53       -5.57
 90323649     -5.537059       -6.09
 90326373    -6.4317646       -6.33
 90329097    -7.2988234       -5.79
 90331821     -8.101176       -7.67
 90334545     -8.884706       -9.16
 90337269     -9.567059       -9.94
 90339993    -10.087647      -10.51
 90342717    -10.645883      -10.97
 90345441    -11.201177      -11.03
 90348166    -11.702353      -11.85
 90350890    -12.181765      -14.28
 90353614    -12.677059      -13.92
 90356338    -13.137059      -14.16
 90359062    -13.506471      -15.11
 90361786    -13.804706      -14.35
 90364510     -14.11647      -14.25
 90367234    -14.345294      -15.01
 90369958    -14.544706      -14.61
 90372682    -14.767058      -14.48
 90375406    -14.811176      -14.21
 90378131    -14.799412      -15.49
 90380855    -14.869411      -15.44
 90383579    -14.837059      -15.01
